"day" "sampling_date" "id" "degree" "betweenness" "strength" "infection" "age" "sex" "color"
"4011" 2 "cofeeding_direct_2022_day_2_meters_25_window_14" "Y26b" 0.710144927536232 0.0255754475703325 0.0169300830431288 0 "Juvenile" "f" "blue"
"441" 2 "cofeeding_direct_2022_day_2_meters_25_window_14" "J39w" 0.695652173913043 0.187298430824646 0.00546477364050362 1 "Juvenile" "m" "red"
"471" 2 "cofeeding_direct_2022_day_2_meters_25_window_14" "A53w" 0.391304347826087 0 0.00924189659791053 0 "Juvenile" NA "blue"
"481" 2 "cofeeding_direct_2022_day_2_meters_25_window_14" "A55w" 0.188405797101449 0.0142572971217472 0.00216983659255291 0 "Adult" "m" "blue"
"491" 2 "cofeeding_direct_2022_day_2_meters_25_window_14" "J34w" 0.608695652173913 0.000852514919011083 0.0170104473613716 1 "Juvenile" "f" "red"
"501" 2 "cofeeding_direct_2022_day_2_meters_25_window_14" "T25b" 0.492753623188406 0.00164988700794327 0.00744709349049022 0 "Adult" "f" "blue"
"511" 2 "cofeeding_direct_2022_day_2_meters_25_window_14" "T90b" 0.492753623188406 0 0.0221269756228235 0 "Adult" "m" "blue"
"551" 2 "cofeeding_direct_2022_day_2_meters_25_window_14" "A57w" 0.507246376811594 0 0.0293597642646665 1 "Adult" "f" "red"
"561" 2 "cofeeding_direct_2022_day_2_meters_25_window_14" "E47w" 0.130434782608696 0.0035810701092031 0.00417894454862041 1 "Juvenile" "f" "red"
"581" 2 "cofeeding_direct_2022_day_2_meters_25_window_14" "A19w" 0.0434782608695652 0 0.0013661934101259 0 "Adult" "f" "blue"
"591" 2 "cofeeding_direct_2022_day_2_meters_25_window_14" "J16w" 0.0434782608695652 0 0.0011786766675596 0 "Juvenile" "m" "blue"
"641" 2 "cofeeding_direct_2022_day_2_meters_25_window_14" "E00w" 0.0144927536231884 0 0.00171443878917761 0 "Juvenile" "f" "blue"
"651" 2 "cofeeding_direct_2022_day_2_meters_25_window_14" "T99b" 0.0144927536231884 0 2.67881060809001e-05 0 "Adult" "m" "blue"
"661" 2 "cofeeding_direct_2022_day_2_meters_25_window_14" "E05w" 0.0144927536231884 0 0.000187516742566301 1 "Juvenile" "f" "red"
"70" 2 "cofeeding_direct_2022_day_2_meters_25_window_14" "J54w" 0.0144927536231884 0 0.0001071524243236 0 "Juvenile" "f" "blue"
